col_0,col_1,col_2
-0.01,82.59,25.174
-0.006666666666666666,82.94333333333334,25.176
-0.003333333333333333,83.29666666666667,25.178
0.0,83.65,25.18
0.0,83.6,25.183
0.0,83.24,25.192
0.01,84.66,25.197
-0.01,83.82,25.206
0.0,83.6,25.224
0.0,83.26333333333334,25.230666666666668
0.0,82.92666666666666,25.237333333333332
0.0,82.59,25.244
0.01,83.6,25.266
0.01,83.33,25.242
-0.01,83.16,25.258
0.0,82.94,25.298
-0.005,83.295,25.281999999999996
-0.01,83.65,25.266
0.02,84.25,25.256
0.01,84.17,25.293
0.01,83.68,25.329
0.0,83.76,25.338
0.01,84.25,25.331
-0.01,84.58,25.308
0.0,84.25,25.288
0.01,85.48,25.315
0.01,84.17,25.328
0.01,85.1,25.317
0.01,84.935,25.319499999999998
0.01,84.77,25.322
0.01,84.93,25.328
0.0,84.31,25.312
0.01,84.2,25.292
0.01,84.36,25.316
0.0,84.61,25.328
0.01,84.88,25.325
-0.01,84.69,25.297
-0.01,85.18,25.292
-0.01,84.42,25.293
-0.015,84.72,25.2785
-0.02,85.02,25.264
-0.01,85.51,25.28
0.0,85.13,25.284
-0.02,85.62,25.279
-0.02,85.26,25.272
-0.02,84.96,25.279
-0.01,84.88,25.259
0.0,85.29,25.241
0.0,85.75,25.216
0.005,86.405,25.2185
0.01,87.06,25.221
0.01,86.995,25.223
0.01,86.93,25.225
0.0,87.23,25.22
-0.01,87.06,25.222
0.0,86.87,25.2235
0.01,86.68,25.225
-0.01,87.01,25.216
0.02,87.91,25.212
0.0,88.1,25.206
0.0,88.62,25.226
-0.01,88.83,25.234
0.0,89.57,25.235
0.01,89.76,25.245
0.01,89.19,25.244
0.01,89.6,25.242
0.01,89.79,25.24
0.0,91.15,25.228
0.01,91.26,25.222
0.0,90.23,25.219
-0.01,89.49,25.215
0.01,90.03,25.211
0.01,90.31,25.222
0.01,89.82,25.229
0.01,89.79,25.217
0.0,90.25,25.222
0.01,90.88,25.217
-0.01,90.58,25.208
0.0,90.5,25.205
0.01,90.66,25.204
0.0,90.99,25.201
0.0,90.69,25.196
0.01,90.5,25.201
-0.01,90.93,25.193
0.01,90.53,25.188
-0.01,90.8,25.182
0.02,91.15,25.181
0.01,91.78,25.17
-0.01,91.7,25.179
0.0,91.4,25.189
0.01,91.23,25.182
0.01,92.03,25.18
-0.01,91.62,25.173
0.01,91.45,25.163
0.0,91.94,25.161
-0.01,91.86,25.157
0.0,92.03,25.155
0.01,92.54,25.156
-0.02,92.08,25.164
0.0,91.94,25.167
0.01,92.3,25.161
-0.01,92.11,25.169
0.01,92.03,25.175
0.01,92.08,25.191
0.01,92.13,25.19
0.01,92.19,25.194
-0.01,91.62,25.191
-0.01,91.78,25.197
-0.01,92.22,25.199
-0.01,92.38,25.199
0.01,91.92,25.197
0.0,92.27,25.194
0.02,92.62,25.189
-0.01,92.62,25.188
0.02,93.2,25.192
-0.01,93.5,25.191
0.02,93.28,25.192
0.0,93.22,25.191
0.02,92.65,25.193
0.02,90.99,25.2
-0.01,90.77,25.21
0.03,91.43,25.219
0.02,91.34,25.217
0.0,90.77,25.227
0.01,90.09,25.237
0.02,90.2,25.251
0.01,90.58,25.258
0.01,90.5,25.269
0.0,91.07,25.278
0.01,92.11,25.281
0.01,92.9,25.283
0.0,92.54,25.287
-0.01,91.92,25.286
0.02,91.56,25.285
0.01,91.34,25.283
0.05,91.62,25.298
0.02,92.22,25.308
0.01,91.64,25.317
0.24,91.73,25.32
0.0,91.81,25.322
-0.01,92.0,25.328
-0.04,92.41,25.328
0.0,92.43,25.344
0.0,91.59,25.356
-0.02,91.04,25.365
0.01,90.77,25.388
0.01,90.8,25.404
0.04,91.1,25.433
0.01,90.96,25.456
0.02,91.51,25.462
0.03,91.43,25.494
0.02,91.51,25.539
0.0,91.67,25.567
0.02,91.45,25.587
-0.01,91.51,25.602
0.03,91.23,25.619
-0.01,91.7,25.624
0.02,91.43,25.653
0.01,91.04,25.674
-0.02,90.93,25.726
0.01,90.63,25.727
0.01,91.45,25.708
0.0,91.15,25.699
0.14,90.44,25.6765
0.28,89.73,25.654
2.8,93.91,25.63
0.45,93.99,25.557
0.28,94.04,25.531
0.14,94.7,25.512
0.03,94.86,25.512
-0.04,95.41,25.486
-0.02,95.49,25.486
0.0,95.84,25.473
0.01,95.3,25.461
0.0,94.45,25.448
-0.01,93.52,25.439
0.02,92.92,25.449
-0.01,92.87,25.443
0.01,94.15,25.427
0.01,94.12,25.437
-0.01,94.64,25.435
0.01,94.81,25.432
-0.01,94.81,25.44
-0.01,93.91,25.439
0.0,94.26,25.424
0.0,94.12,25.421
0.01,93.99,25.435
-0.01,94.45,25.431
0.01,94.48,25.438
0.0,94.32,25.442
-0.01,94.29,25.445
0.01,94.51,25.44
0.0,94.83,25.429
0.01,94.18,25.417
-0.01,93.44,25.424
-0.01,93.33,25.417
-0.01,93.47,25.403
0.0,94.18,25.39
0.0,94.15,25.392
0.01,93.5,25.396
0.0,92.82,25.387
0.01,92.79,25.376
0.0,93.06,25.371
0.005,93.33500000000001,25.362000000000002
0.01,93.61,25.353
0.01,93.96,25.352
0.46,94.26,25.351
0.47,94.26,25.35
0.05,94.32,25.347
0.07500000000000001,93.375,25.3425
0.1,92.43,25.338
0.04,91.73,25.339
0.07,92.08,25.336
0.04,91.67,25.327
0.01,91.56,25.312
0.03,91.94,25.307
0.0,92.43,25.297
0.01,92.41,25.286
-0.01,91.86,25.288
0.01,92.22,25.279
-0.01,92.11,25.274
0.0,92.52,25.271
0.0,92.285,25.2665
0.0,92.05,25.262
0.0,92.0,25.252
-0.01,91.89,25.252
0.01,91.81,25.245
-0.02,91.1,25.237
0.0,90.8,25.231
-0.01,91.21,25.227
0.01,91.83,25.222
-0.01,91.4,25.215
0.0,91.07,25.218
0.02,91.48,25.212
-0.01,91.45,25.215
0.05,91.75,25.211
-0.01,91.21,25.201
0.0,90.74,25.207
0.01,91.1,25.201
0.01,91.015,25.201999999999998
0.01,90.93,25.203
0.0,91.37,25.197
0.0,91.15,25.195
0.0,91.02,25.195
-0.01,90.53,25.187
0.0,91.02,25.184
0.01,90.39,25.183
0.0,91.13,25.169
0.01,90.77,25.163
0.0,90.53,25.157
-0.01,90.72,25.152
0.0,90.61,25.148
0.0,90.03,25.144
0.01,90.5,25.136
0.0,91.26,25.13
0.0,91.26,25.125
0.01,90.66,25.134
-0.01,90.47,25.132
0.01,90.61,25.132
-0.01,89.57,25.135
-0.01,89.73,25.147
0.02,89.87,25.163
-0.01,89.87,25.164
0.01,90.33,25.17
0.01,90.42,25.168
-0.01,89.82,25.172
0.01,89.41,25.171
0.01,88.75,25.172
0.0,87.99,25.17
0.0,89.19,25.159
0.01,88.81,25.174
0.01,89.11,25.176
-0.01,87.74,25.189
-0.01,87.69,25.187
-0.01,86.16,25.185
0.01,87.31,25.201
0.0,88.62,25.198
0.01,89.11,25.21
-0.01,87.85,25.216
0.0,87.39,25.23
-0.01,87.58,25.238
0.01,87.55,25.245
-0.01,87.47,25.271
0.01,87.39,25.281
0.02,87.91,25.261
-0.01,87.47,25.273
0.01,87.63,25.291
-0.01,87.93,25.317
-0.01,87.63,25.316
0.0,88.07,25.337
0.0,87.12,25.342
-0.01,86.98,25.352
-0.01,86.71,25.344
-0.01,86.33,25.354
0.0,86.52,25.346
-0.01,86.33,25.363
-0.01,86.9,25.357
0.0,86.71,25.35
0.01,86.98,25.34
0.0,86.73,25.351
-0.01,87.14,25.373
-0.01,86.41,25.371
0.0,86.3,25.366
0.01,85.64,25.373
-0.02,85.62,25.379
0.01,85.62,25.401
0.01,85.21,25.424
-0.01,85.45,25.433
0.01,85.97,25.441
0.0,85.56,25.449
0.01,86.24,25.444
0.0,85.21,25.456
0.0,84.83,25.472
0.0,83.46,25.452
0.01,83.57,25.427
0.02,84.12,25.423
0.01,84.53,25.415
0.01,84.61,25.381
-0.01,84.44,25.391
0.01,85.1,25.391
-0.01,84.83,25.371
0.0,85.07,25.383
0.01,85.37,25.383
-0.01,85.43,25.374
0.0,86.22,25.358
-0.01,86.43,25.35
0.0,85.92,25.339
0.0,85.7,25.328
-0.005,85.42500000000001,25.328
-0.01,85.15,25.328
-0.02,85.62,25.311
0.0,86.43,25.31
-0.02,86.68,25.297
-0.01,85.45,25.285
-0.01,85.94,25.281
-0.01,85.94,25.289
0.01,85.59,25.291
0.0,86.08,25.29
-0.01,86.52,25.292
-0.01,86.0,25.29
0.01,86.3,25.291
0.0,86.08,25.286
0.01,87.06,25.286
0.0,86.63,25.273
0.01,87.03,25.274
-0.01,87.8,25.271
-0.01,87.12,25.257
0.01,87.03,25.248
0.0,87.72,25.23
0.0,87.77,25.226
0.0,87.91,25.223
0.0,86.9,25.227
-0.01,86.41,25.226
0.0,86.38,25.216
0.01,86.35,25.206
0.0,86.9,25.19
-0.01,86.57,25.173
0.0,87.28,25.163
0.01,87.99,25.16
0.0,87.72,25.155
0.0,87.47,25.148
0.0,87.58,25.142
0.0,87.99,25.136
0.01,87.74,25.135
-0.01,87.85,25.132
0.01,88.4,25.132
0.0,88.67,25.131
0.01,88.26,25.112
-0.01,88.81,25.105
0.01,88.18,25.106
-0.01,88.34,25.088
-0.01,88.1,25.09
0.01,87.96,25.1
0.0,88.04,25.072
0.01,88.83,25.071
0.0,88.97,25.074
0.01,88.97,25.08
-0.01,88.56,25.085
0.01,88.86,25.075
0.0,88.81,25.062
0.005,89.315,25.0485
0.01,89.82,25.035
0.01,90.2,25.045
0.01,88.75,25.038
-0.01,89.0,25.047
0.01,89.33,25.053
0.0,88.73,25.059
0.01,89.33,25.058
0.0,89.33,25.049
0.0,89.35,25.044
0.0,89.27,25.044
0.01,89.49,25.054
-0.01,89.52,25.058
0.0,89.9,25.0705
0.01,90.28,25.083
0.0,90.09,25.092
-0.01,89.87,25.083
0.01,90.74,25.108
0.01,90.12,25.132
-0.01,90.28,25.14
0.01,90.74,25.145
0.07,92.05,25.15
0.19,94.12,25.151
-0.01,93.63,25.151
-0.01,93.25,25.15
0.0,93.01,25.151
0.01,92.84,25.153
0.04,90.53,25.153
0.01,91.02,25.143
0.01,90.8,25.143
0.02,89.84,25.146
0.01,90.66,25.146
0.01,90.47,25.146
0.01,89.65,25.152
-0.01,89.63,25.163
0.01,89.19,25.167
-0.01,89.46,25.18
0.01,89.27,25.177
0.0,89.24,25.192
0.01,89.9,25.202
0.0,89.08,25.226
-0.01,89.33,25.227
-0.01,89.0,25.252
-0.01,89.19,25.27
0.0,89.38,25.273
0.0,89.65,25.294
0.0,89.57,25.323
-0.01,90.53,25.325
-0.01,89.82,25.322
-0.01,89.79,25.352
-0.01,89.9,25.366
0.01,89.93,25.392
-0.01,89.3,25.416
0.0,89.76,25.44
0.0,90.14,25.428
-0.01,90.39,25.424
-0.01,90.58,25.45
0.0,89.38,25.461
-0.01,89.08,25.482
0.0,89.46,25.484
0.0,89.41,25.477
0.0,89.9,25.495
0.01,90.42,25.505
-0.01,90.58,25.52
-0.01,90.88,25.526
0.0,90.66,25.521
-0.01,90.42,25.525
0.01,90.2,25.547
0.01,90.36,25.56
0.0,89.9,25.56
0.0,90.06,25.557
0.0,90.17,25.572
0.0,90.09,25.568
0.01,90.85,25.567
0.0,90.69,25.565
0.01,90.23,25.597
0.0,89.76,25.616
0.01,88.34,25.608
0.02,91.07,25.578
0.0,90.88,25.571
0.0,90.485,25.565
0.0,90.09,25.559
0.0,90.09,25.539
0.0,89.87,25.542
0.01,89.93,25.557
0.0,89.98,25.543
0.0,89.855,25.5295
0.0,89.73,25.516
0.0,89.65,25.477
0.0,89.6,25.454
-0.01,89.73,25.42
-0.02,90.2,25.403
-0.01,90.55,25.392
-0.02,90.23,25.378
-0.02,89.73,25.376
-0.02,89.11,25.388
0.0,89.82,25.424
-0.005,89.66999999999999,25.432000000000002
-0.01,89.52,25.44
0.0,89.95,25.439
0.0,90.2,25.413
0.0,89.6,25.397
0.0,90.28,25.382
-0.01,90.09,25.356
0.01,90.01,25.334
0.0,89.73,25.323
0.0,90.01,25.309
0.005,89.67,25.3035
0.01,89.33,25.298
-0.01,89.49,25.292
0.0,89.08,25.287
0.01,89.11,25.285
0.01,89.41,25.284
0.0,90.14,25.271
0.01,89.27,25.274
-0.01,88.62,25.273
0.0,89.87,25.283
0.0,89.245,25.2735
0.0,88.62,25.264
0.0,89.16,25.254
0.0,89.46,25.252
0.01,89.82,25.254
0.01,90.53,25.248
-0.01,90.12,25.244
0.0,90.72,25.235
0.01,90.77,25.218
-0.01,90.42,25.2
-0.01,90.32000000000001,25.194666666666667
-0.01,90.22,25.189333333333334
-0.01,90.12,25.184
0.0,89.84,25.181
0.0,90.09,25.163
-0.01,90.12,25.169
0.0,90.17,25.177
0.01,90.58,25.156
0.0,90.42,25.164
0.0,90.88,25.141
0.01,91.29,25.132
0.01,91.78,25.126
-0.01,92.11,25.113
0.0,90.88,25.111
0.01,91.34,25.108
0.01,91.315,25.1005
0.01,91.29,25.093
-0.01,91.23,25.101
-0.01,91.73,25.108
0.0,91.56,25.114
0.01,91.48,25.125
-0.01,91.18,25.12
0.0,91.83,25.152
0.0,91.75,25.154
0.0,91.67,25.156
0.0,91.465,25.145
0.0,91.26,25.134
0.01,91.78,25.151
-0.01,91.78,25.151
0.01,91.37,25.145
0.0,91.73,25.137
0.0,91.73,25.133
0.0,91.64,25.121
0.005,91.41,25.110500000000002
0.01,91.18,25.1
0.01,92.54,25.091
0.49,92.87,25.092
0.52,92.03,25.093
0.03,91.67,25.088
0.02,91.78,25.089
0.0,92.54,25.084
0.005,91.94,25.0775
0.01,91.34,25.071
0.01,91.75,25.07
0.0,91.4,25.061
0.03,91.59,25.059
0.01,90.83,25.048
0.01,90.66,25.047
0.0,90.96,25.059
0.01,90.8,25.061
-0.01,91.48,25.061
-0.01,90.85,25.066
0.01,90.8,25.07
0.01,91.15,25.064
-0.01,90.77,25.064
0.01,90.99,25.087
-0.01,91.4,25.104
0.0,90.72,25.111
-0.01,90.66,25.118
-0.01,90.93,25.129
-0.01,90.93,25.144
0.0,90.83,25.142
-0.01,91.34,25.153
0.0,90.66,25.162
0.0,92.19,25.158
-0.01,91.50999999999999,25.157
-0.02,90.83,25.156
-0.01,91.03,25.165
0.0,91.23,25.174
-0.01,89.41,25.192
0.0,89.65,25.206
-0.01,89.73,25.209
0.01,90.09,25.21
0.0,90.63,25.206
0.01,91.18,25.225
-0.01,90.53,25.243
0.0,90.47,25.243
0.01,90.06,25.266
0.01,89.93,25.27
-0.01,89.79,25.286
0.0,89.76,25.294
0.0,90.36,25.283
-0.01,90.53,25.271
0.01,90.25,25.272
0.0,90.47,25.269
-0.01,89.43,25.286
0.01,90.28,25.274
0.0,89.87,25.263
0.005,89.6,25.2765
0.01,89.33,25.29
0.0,90.31,25.284
-0.01,89.57,25.286
-0.01,89.41,25.272
0.01,90.5,25.263
0.01,90.44,25.264
0.01,90.14,25.263
0.0,90.09,25.268
0.0,89.41,25.268
0.01,90.09,25.246
-0.01,89.9,25.245
-0.01,89.84,25.247
0.0,90.09,25.223
-0.01,90.03,25.212
0.01,89.98,25.211
0.0,90.23,25.2
0.01,89.63,25.184
-0.01,90.06,25.176
0.0,90.36,25.168
0.0,91.81,25.166
-0.01,90.99,25.163
-0.01,90.47,25.173
-0.01,90.31,25.156
-0.005,90.785,25.1455
0.0,91.26,25.135
0.0,91.21,25.123
0.0,90.69,25.111
0.0,90.8,25.087
0.0,91.53,25.09
0.01,91.94,25.072
0.01,92.11,25.065
0.01,91.59,25.067
0.01,91.07,25.069
0.0,90.42,25.074
0.01,91.15,25.065
0.0,90.69,25.067
0.0,90.77,25.07
0.01,90.91,25.067
0.0,90.72,25.063
-0.01,90.12,25.055
0.01,90.96,25.051
-0.01,90.69,25.045
0.01,91.89,25.04
-0.01,91.13,25.035
0.01,91.23,25.028
0.0,91.13,25.023
0.01,90.96,25.027
-0.01,90.99,25.028
0.0,90.5,25.031
0.0,90.39,25.032
0.0,90.77,25.032
0.0,90.69,25.029
0.0,90.66,25.022
0.0,90.93,25.016
0.0,90.77,25.011
0.01,91.1,25.014
0.0,91.67,25.015
0.01,91.7,25.014
-0.01,92.24,25.015
0.01,92.24,25.006
0.0,92.19,25.005
0.0,91.45,25.004
0.0,91.32,25.0
-0.01,91.7,24.994
0.01,91.21,24.99
-0.01,91.7,24.985
0.01,91.97,24.978
0.0,92.03,24.972
0.0,92.68,24.963
-0.01,91.97,24.96
0.0,92.08,24.954
-0.01,91.51,24.952
0.0,91.21,24.952
0.0,90.83,24.949
0.0,90.28,24.938
0.0,90.55,24.936
0.01,90.88,24.939
0.01,92.05,24.939
-0.01,91.13,24.937
0.0,91.4,24.937
0.01,91.7,24.94
0.0,91.67,24.936
0.0,91.73,24.933
0.0,91.23,24.934
-0.01,91.59,24.93
0.01,90.91,24.923
0.0,91.43,24.914
0.01,91.64,24.906
-0.01,91.1,24.899
0.0,91.02,24.895
0.01,91.32,24.885
-0.01,91.75,24.882
0.0,90.88,24.879
-0.01,90.31,24.871
-0.02,87.58,24.863
-0.01,87.935,24.863500000000002
0.0,88.29,24.864
0.02,87.55,24.86
0.0,87.88,24.854
0.01,87.14,24.852
0.01,88.07,24.855
0.0,88.56,24.859
0.01,88.29,24.861
0.01,88.7,24.859
-0.01,88.34,24.859
0.01,88.67,24.854
0.01,88.48,24.851
0.0,87.85,24.844
0.0,89.19,24.843
0.01,89.16,24.848
0.0,89.22,24.855
0.01,89.63,24.859
0.0,89.33,24.864
0.0,89.46,24.866
-0.01,89.3,24.879
-0.01,89.0,24.867
0.0,88.92,24.888
0.01,89.3,24.875
-0.01,89.03,24.887
0.01,89.43,24.897
0.0,89.3,24.912
0.01,88.81,24.907
-0.01,89.19,24.919
0.0,89.73,24.933
0.0,89.73,24.946
-0.01,89.82,24.961
0.0,89.68,24.985
-0.01,88.92,24.996
-0.01,89.33,25.016
0.0,89.35,25.034
0.0,89.82,25.02
-0.01,89.65,25.063
-0.01,89.82,25.079
0.0,89.76,25.121
0.01,89.73,25.122
0.01,89.54,25.113
0.0,89.68,25.166
0.01,89.35,25.207
0.0,89.49,25.149
0.01,89.46,25.187
0.0,89.38,25.188
0.0,89.41,25.221
0.01,89.16,25.219
0.0,89.6,25.226
0.01,89.43,25.248
0.01,89.58000000000001,25.2465
0.01,89.73,25.245
0.01,89.87,25.221
0.01,89.54,25.217
0.0,89.52,25.232
0.0,90.33,25.224
0.0,90.14,25.186
-0.01,90.06,25.16
0.01,90.25,25.165
-0.01,90.47,25.168
0.01,90.58,25.154
0.0,90.5,25.132
-0.01,90.23,25.152
0.0,90.42,25.126
0.01,90.33,25.126
0.0,91.04,25.095
-0.01,90.39,25.072
-0.01,90.44,25.079
-0.01,91.04,25.081
-0.02,90.99,25.074
-0.01,90.96,25.092
-0.01,91.1,25.091
-0.01,90.91,25.085
-0.01,90.85,25.071
-0.005,90.55,25.0605
0.0,90.25,25.05
0.0,89.84,25.028
0.0,90.96,25.025
0.01,91.4,25.033
-0.01,91.37,25.029
0.0,91.32,25.01
0.005,91.1,25.002000000000002
0.01,90.88,24.994
-0.01,90.61,24.992
0.01,90.63,24.99
0.0,91.07,24.976
-0.01,91.21,24.959
0.01,91.64,24.949
0.01,91.81,24.962
-0.01,91.67,24.971
0.0,90.93,24.962
0.0,91.07,24.958
0.01,90.61,24.947
0.0,91.4,24.938
0.0,91.78,24.927
0.01,91.81,24.915
0.01,91.7,24.912
0.0,91.62,24.914
0.0033333333333333335,91.69,24.909333333333333
0.006666666666666667,91.76,24.904666666666667
0.01,91.83,24.9
0.0,92.19,24.89
0.0,92.3,24.88
-0.01,91.86,24.873
0.01,92.11,24.866
-0.01,92.0,24.861
-0.01,91.62,24.859
0.0,91.23,24.857
0.0,91.94,24.86
-0.01,92.08,24.861
-0.01,91.97,24.854
0.0,91.97,24.846
0.0,92.22,24.839
-0.01,92.16,24.832
0.0,91.32,24.833
0.0,91.26,24.831
-0.01,91.7,24.829
-0.01,91.37,24.826
0.0,91.15,24.819
0.01,91.32,24.812
0.0,91.32,24.804
0.01,91.07,24.795
0.0,90.99,24.793
0.0,91.02,24.792
0.0,91.02,24.792
0.0,90.91,24.797
0.01,91.13,24.794
0.01,91.73,24.789
0.01,91.32,24.788
-0.02,91.15,24.783
0.01,90.8,24.784
0.01,90.47,24.78
-0.01,90.28,24.778
0.0,90.25,24.771
-0.01,91.4,24.765
0.0,90.83,24.758
0.0,90.5,24.744
0.0,90.09,24.735
0.0,90.31,24.729
0.01,89.9,24.73
-0.01,90.53,24.724
0.0,89.84,24.719
0.01,90.33,24.712
-0.01,90.61,24.699
0.01,89.79,24.698
0.01,90.12,24.69
0.02,89.46,24.681
0.02,89.71,24.669
0.01,89.19,24.676
0.02,89.3,24.674
0.01,88.92,24.674
0.01,89.19,24.677
0.01,89.0,24.675
0.01,89.05,24.674
0.0,89.13,24.673
0.0,89.19,24.673
0.005,89.12,24.679499999999997
0.01,89.05,24.686
-0.01,89.05,24.7
0.01,89.3,24.708
-0.01,88.92,24.718
0.0,88.7,24.729
-0.01,88.78,24.753
0.01,88.78,24.77
-0.01,88.81,24.779
-0.01,88.78,24.781
-0.01,89.35,24.799
-0.01,88.64,24.803
0.01,88.94,24.82
-0.01,89.19,24.838
0.0,88.59,24.854
0.0,89.16,24.874
-0.01,88.89,24.878
-0.01,88.73,24.91
-0.01,88.37,24.925
0.01,88.23,24.953
-0.01,88.73,24.953
-0.01,88.83,24.96
0.0,88.21,24.977
-0.01,88.48,25.022
-0.01,88.37,25.013
0.0,88.51,25.008
0.0,88.29,25.011
-0.01,88.73,25.01
0.01,88.56,25.026
0.0,88.56,25.049
0.0,88.23,25.06
-0.01,88.73,25.057
0.0,88.34,25.068
0.0,88.51,25.082
0.0,88.45,25.103
0.0,87.83,25.105
0.01,87.77,25.093
0.01,87.42,25.076
-0.01,87.25,25.08
0.0,87.25,25.087
0.0,87.58,25.105
0.01,86.9,25.102
0.0,87.42,25.088
-0.01,87.88,25.077
0.01,88.21,25.078
0.01,87.85,25.073
0.0,87.69,25.088
0.0,87.58,25.083
0.01,87.83,25.107
0.01,87.44,25.103
0.01,88.18,25.071
0.01,87.77,25.044
-0.01,87.88,25.019
0.0,87.99,25.017
-0.01,87.03,24.992
-0.01,87.2,24.985
-0.01,87.25,24.99
-0.01,88.18,24.979
-0.01,87.96,24.965
-0.01,88.18,24.964
-0.01,88.75,24.955
-0.01,88.43,24.937
0.0,88.34,24.92
-0.01,88.64,24.932
0.01,88.48,24.932
-0.01,89.08,24.914
-0.01,88.56,24.907
0.0,88.32,24.898
0.01,88.1,24.88
0.0,88.43,24.856
0.0,88.89,24.844
0.01,88.73,24.838
0.0,88.64,24.83
0.0,88.29,24.823
0.005,88.305,24.805
0.01,88.32,24.787
0.01,88.45,24.771
0.0,88.4,24.778
0.0,88.26,24.79
0.0,89.22,24.792
0.01,89.13,24.791
0.0,88.56,24.824
0.0,89.33,24.825
0.0,88.73,24.821
0.0,89.13,24.811
0.0,88.7,24.809
0.01,88.59,24.803
-0.01,89.24,24.805
0.01,89.35,24.802
0.0,89.35,24.794
0.01,89.73,24.789
0.0,89.38,24.782
0.0,89.32499999999999,24.7885
0.0,89.27,24.795
0.01,89.38,24.788
0.0,89.3,24.774
-0.01,89.11,24.768
-0.005,89.465,24.7835
0.0,89.82,24.799
0.01,89.52,24.806
0.0,89.73,24.806
0.0,89.35,24.801000000000002
0.0,88.97,24.796
-0.01,90.14,24.793
0.0,90.2,24.792
0.0,89.11,24.788
0.0,89.73,24.793
0.0,89.63,24.791
0.01,89.35,24.773
-0.01,89.79,24.763
0.0,89.82,24.756
0.0,89.6,24.757
0.0,89.775,24.7575
0.0,89.95,24.758
0.01,89.57,24.764
-0.01,89.6,24.768
0.01,89.52,24.768
-0.01,88.64,24.769
0.0,88.83,24.769
0.0,88.32,24.768
0.0,87.74,24.769
0.01,88.23,24.764
0.005,87.975,24.7605
0.0,87.72,24.757
0.0,87.12,24.754
0.01,88.48,24.747
0.0,87.91,24.745
0.0,87.99,24.738
0.0,87.23,24.737
-0.01,86.82,24.735
0.01,87.74,24.734
0.0,86.6,24.726
-0.01,86.73,24.726
0.0,86.41,24.724
0.01,86.24,24.721
0.01,85.64,24.719
0.01,85.32,24.715
0.02,85.26,24.714
0.01,84.8,24.713
0.01,84.91,24.713
0.01,85.1,24.709
0.0,84.66,24.706
-0.01,83.68,24.71
0.0,83.71,24.719
0.01,83.33,24.722
0.0,84.12,24.728
0.0,84.23,24.732
-0.01,83.98,24.737
0.01,84.14,24.745
-0.01,84.77,24.766
0.0,84.72,24.773
-0.01,84.25,24.777
0.0,84.61,24.788
-0.01,85.4,24.815
-0.01,84.44,24.825
-0.01,84.61,24.824
0.0,85.02,24.835
0.0,84.99,24.848
0.0,85.73,24.88
-0.01,85.23,24.88
0.01,84.88,24.881
-0.01,85.15,24.868
0.01,85.51,24.864
0.0,85.34,24.894
0.0,85.75,24.914
0.0,85.37,24.937
0.0,85.97,24.941
-0.01,85.07,24.948
0.0,85.56,24.968
-0.01,85.56,24.987
-0.005,85.725,25.0005
0.0,85.89,25.014
-0.01,85.73,25.024
0.0,84.99,25.03
-0.01,84.66,25.067
-0.01,84.72,25.064
0.0,84.83,25.092
0.0,84.53,25.104
0.01,83.76,25.113
0.01,85.07,25.108
0.0,84.83,25.108
-0.01,84.91,25.108
0.01,85.02,25.117
0.01,84.66,25.118
0.01,84.99,25.131
0.01,84.03,25.13
-0.01,84.44,25.118
0.0,84.91,25.143
0.0,84.63,25.13
0.01,84.33,25.152
0.01,84.69,25.156
0.01,84.61,25.153
0.01,84.14,25.131
0.01,84.93,25.116
0.0,84.66,25.106
0.005,84.96000000000001,25.0935
0.01,85.26,25.081
0.0,84.99,25.075
-0.01,84.83,25.074
-0.01,84.93,25.066
0.0,85.23,25.055
-0.01,85.4,25.051
-0.01,86.025,25.0475
-0.01,86.65,25.044
-0.01,86.46,25.036
-0.01,87.17,25.033
0.0,87.09,25.031
-0.01,86.95,25.018
-0.01,87.2,25.011
-0.01,87.01,25.008
0.0,87.63,25.0
0.01,87.77,24.987
0.0,87.72,24.975
0.0,87.91,24.966
0.0,88.04,24.965
0.01,88.37,24.964
0.01,88.67,24.96
0.0,89.13,24.963
0.01,89.16,24.973
0.0,89.22,24.968
0.01,89.73,24.965
0.01,89.35,24.958
0.01,90.01,24.956
0.01,90.39,24.958
0.01,90.99,24.947
0.01,91.02,24.946
-0.01,90.96,24.942
0.01,90.8,24.941
0.01,90.74,24.939
-0.01,90.69,24.935
0.01,91.1,24.932
0.0,91.78,24.925
0.0,92.05,24.916
0.0,91.92,24.913
0.0,92.22,24.909
0.0,92.41,24.9
0.01,92.38,24.898
0.005,92.285,24.897
0.0,92.19,24.896
0.01,92.03,24.899
0.0,92.41,24.898
0.01,92.68,24.9
0.0,93.22,24.901
0.0,92.98,24.897
-0.01,93.25,24.892
0.0,93.33,24.895
0.0,93.36,24.896
0.0,93.58,24.896
0.0,93.60499999999999,24.897
0.0,93.63,24.898
0.01,93.63,24.898
0.0,93.66,24.895
-0.01,93.88,24.894
0.01,93.99,24.889
0.005,94.125,24.894
0.0,94.26,24.899
0.01,94.26,24.902
0.0,94.23,24.902
0.0,94.04,24.9
0.0,93.93,24.896
0.01,93.55,24.896
0.0,93.63,24.896
0.01,93.88,24.893
0.0,93.88,24.891
0.01,93.91,24.893
0.0,93.88,24.898
0.0,93.77,24.903
-0.01,93.69,24.902
0.01,94.04,24.903
0.01,93.47,24.906
-0.01,94.21,24.904
0.01,93.93,24.904
0.0,94.15,24.904
0.0,94.18,24.906
0.01,93.82,24.908
-0.01,94.04,24.908
0.01,93.8,24.91
0.015,93.02,24.914
